season,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,day
1,1,23,0,6,0,2,0.1515,0.8,0.2537,52,21
1,1,0,0,0,0,1,0.1364,0.8,0.2985,52,22
1,1,1,0,0,0,2,0.1667,0.74,0.2985,50,22
1,1,2,0,0,0,2,0.1667,0.74,0.2836,47,22
1,1,3,0,0,0,2,0.1667,0.69,0.2836,21,22
1,1,4,0,0,0,3,0.1364,0.8,0.2836,2,22
1,1,5,0,0,0,3,0.1515,0.74,0.2239,3,22
1,1,6,0,0,0,2,0.1515,0.74,0.2239,4,22
1,1,7,0,0,0,2,0.1515,0.74,0.2239,13,22
1,1,8,0,0,0,2,0.1515,0.74,0.2239,32,22
1,1,9,0,0,0,2,0.1515,0.74,0.2239,63,22
1,1,10,0,0,0,2,0.1364,0.74,0.2836,129,22
1,1,11,0,0,0,3,0.1515,0.8,0.2537,133,22
1,1,12,0,0,0,2,0.1515,0.8,0.2239,185,22
1,1,13,0,0,0,2,0.1818,0.8,0.1343,199,22
1,1,14,0,0,0,2,0.1667,0.8,0.1642,182,22
1,1,15,0,0,0,2,0.1515,0.8,0.194,176,22
1,1,16,0,0,0,2,0.1515,0.8,0.194,155,22
1,1,17,0,0,0,2,0.1818,0.8,0.1045,108,22
1,1,18,0,0,0,3,0.1818,0.86,0.1045,121,22
1,1,19,0,0,0,3,0.1818,0.86,0.1045,89,22
1,1,20,0,0,0,3,0.1667,0.86,0.1642,74,22
1,1,21,0,0,0,3,0.1818,0.86,0.1045,44,22
1,1,22,0,0,0,2,0.197,0.93,0.0896,58,22
1,1,23,0,0,0,2,0.1818,0.93,0.1045,37,22
1,1,0,0,1,1,2,0.2424,0.86,0.0,19,23
1,1,1,0,1,1,2,0.2121,0.86,0.1045,4,23
1,1,2,0,1,1,2,0.2121,0.86,0.1045,2,23
1,1,3,0,1,1,2,0.2424,0.86,0.0,1,23
1,1,4,0,1,1,2,0.2576,0.8,0.0,1,23
1,1,5,0,1,1,2,0.2576,0.86,0.0,19,23
1,1,6,0,1,1,2,0.2576,0.86,0.0,42,23
1,1,7,0,1,1,3,0.2576,0.86,0.0,122,23
1,1,8,0,1,1,3,0.2121,0.86,0.1343,272,23
1,1,9,0,1,1,2,0.2273,0.86,0.0896,211,23
1,1,10,0,1,1,2,0.2576,0.93,0.0,149,23
1,1,11,0,1,1,2,0.2273,0.93,0.0896,62,23
1,1,12,0,1,1,2,0.2727,0.93,0.0,62,23
1,1,13,0,1,1,3,0.2576,0.93,0.0896,37,23
1,1,14,0,1,1,3,0.2273,0.93,0.194,61,23
1,1,15,0,1,1,2,0.2121,1.0,0.2239,74,23
1,1,16,0,1,1,2,0.2424,0.93,0.1642,122,23
1,1,17,0,1,1,2,0.2576,0.96,0.1045,276,23
1,1,18,0,1,1,2,0.2424,0.93,0.1343,282,23
1,1,19,0,1,1,2,0.2576,0.93,0.1642,220,23
1,1,20,0,1,1,2,0.2576,1.0,0.1642,169,23
1,1,21,0,1,1,2,0.2424,1.0,0.2836,120,23
1,1,22,0,1,1,2,0.2424,1.0,0.2836,68,23
1,1,23,0,1,1,2,0.2576,0.93,0.3284,37,23
1,1,0,0,2,1,2,0.2879,1.0,0.2836,25,24
1,1,1,0,2,1,2,0.303,0.93,0.2537,9,24
1,1,2,0,2,1,2,0.303,0.93,0.2239,8,24
1,1,3,0,2,1,2,0.3333,0.93,0.1343,3,24
1,1,4,0,2,1,2,0.3182,1.0,0.0896,2,24
1,1,5,0,2,1,2,0.3182,1.0,0.0896,26,24
1,1,6,0,2,1,2,0.3182,0.93,0.194,89,24
1,1,7,0,2,1,2,0.3333,0.93,0.1343,232,24
1,1,8,0,2,1,2,0.3333,0.93,0.1343,490,24
1,1,9,0,2,1,2,0.3333,0.87,0.0896,255,24
1,1,10,0,2,1,1,0.3333,0.93,0.0896,116,24
1,1,11,0,2,1,1,0.3333,0.87,0.1343,153,24
1,1,12,0,2,1,1,0.3333,0.87,0.1642,175,24
1,1,13,0,2,1,1,0.3333,0.87,0.1642,203,24
1,1,14,0,2,1,1,0.3485,0.81,0.2239,173,24
1,1,15,0,2,1,2,0.4091,0.71,0.1642,208,24
1,1,16,0,2,1,1,0.4091,0.71,0.1343,278,24
1,1,17,0,2,1,1,0.4242,0.67,0.0896,515,24
1,1,18,0,2,1,1,0.4091,0.62,0.0896,423,24
1,1,19,0,2,1,1,0.4394,0.51,0.0896,331,24
1,1,20,0,2,1,1,0.3485,0.76,0.0,229,24
1,1,21,0,2,1,1,0.3788,0.71,0.0,172,24
1,1,22,0,2,1,1,0.3485,0.81,0.0,125,24
1,1,23,0,2,1,1,0.3485,0.76,0.0,99,24
1,1,0,0,3,1,1,0.303,0.93,0.0,31,25
1,1,1,0,3,1,1,0.2879,0.7,0.2239,13,25
1,1,2,0,3,1,1,0.2727,0.7,0.194,6,25
1,1,3,0,3,1,1,0.2576,0.75,0.194,1,25
1,1,4,0,3,1,1,0.2424,0.7,0.2836,4,25
1,1,5,0,3,1,1,0.2424,0.7,0.2836,33,25
1,1,6,0,3,1,1,0.2273,0.73,0.2239,88,25
1,1,7,0,3,1,1,0.2273,0.75,0.2239,257,25
1,1,8,0,3,1,1,0.2273,0.7,0.2537,513,25
1,1,9,0,3,1,1,0.2273,0.7,0.2537,236,25
1,1,10,0,3,1,2,0.2273,0.7,0.3284,141,25
1,1,11,0,3,1,2,0.2727,0.61,0.2985,157,25
1,1,12,0,3,1,1,0.3333,0.53,0.1343,193,25
1,1,13,0,3,1,1,0.3333,0.49,0.1343,212,25
1,1,14,0,3,1,1,0.3485,0.49,0.0896,160,25
1,1,15,0,3,1,1,0.3788,0.46,0.0,155,25
1,1,16,0,3,1,1,0.3333,0.53,0.1642,246,25
1,1,17,0,3,1,1,0.3485,0.53,0.1642,470,25
1,1,18,0,3,1,1,0.3333,0.66,0.1343,439,25
1,1,19,0,3,1,2,0.3636,0.53,0.0,316,25
1,1,20,0,3,1,1,0.3182,0.61,0.194,235,25
1,1,21,0,3,1,1,0.3333,0.65,0.0,185,25
1,1,22,0,3,1,1,0.3182,0.65,0.0896,113,25
1,1,23,0,3,1,2,0.3182,0.65,0.0,66,25
1,1,0,0,4,1,2,0.2879,0.75,0.1045,25,26
1,1,1,0,4,1,2,0.3182,0.75,0.0,21,26
1,1,2,0,4,1,2,0.2727,0.75,0.1642,7,26
1,1,3,0,4,1,2,0.303,0.75,0.0896,6,26
1,1,4,0,4,1,1,0.3182,0.75,0.0,3,26
1,1,5,0,4,1,2,0.3182,0.75,0.1045,28,26
1,1,6,0,4,1,2,0.3182,0.81,0.0,88,26
1,1,7,0,4,1,2,0.303,0.81,0.0896,239,26
1,1,8,0,4,1,2,0.303,0.81,0.0896,530,26
1,1,9,0,4,1,2,0.3333,0.81,0.0,274,26
1,1,10,0,4,1,2,0.303,0.81,0.1343,108,26
1,1,11,0,4,1,2,0.3182,0.87,0.1045,111,26
1,1,12,0,4,1,2,0.3333,0.81,0.1343,165,26
1,1,13,0,4,1,2,0.3939,0.71,0.0,173,26
1,1,14,0,4,1,2,0.4091,0.71,0.1045,128,26
1,1,15,0,4,1,2,0.4242,0.71,0.1045,164,26
1,1,16,0,4,1,2,0.4091,0.71,0.0896,224,26
1,1,17,0,4,1,2,0.4242,0.71,0.0,413,26
1,1,18,0,4,1,2,0.4242,0.71,0.0,406,26
1,1,19,0,4,1,2,0.4091,0.76,0.1045,313,26
1,1,20,0,4,1,2,0.4091,0.82,0.1343,224,26
1,1,21,0,4,1,2,0.4091,0.76,0.1045,192,26
1,1,22,0,4,1,1,0.3939,0.82,0.1045,142,26
1,1,23,0,4,1,2,0.4091,0.82,0.0,91,26
1,1,0,0,5,1,2,0.4091,0.82,0.2537,38,27
1,1,1,0,5,1,2,0.4091,0.87,0.2239,29,27
1,1,2,0,5,1,1,0.4242,0.94,0.1343,13,27
1,1,3,0,5,1,2,0.4242,0.94,0.2836,8,27
1,1,4,0,5,1,2,0.4091,1.0,0.2985,4,27
1,1,5,0,5,1,2,0.4242,0.94,0.3284,24,27
1,1,6,0,5,1,2,0.4242,1.0,0.3284,72,27
1,1,7,0,5,1,2,0.4242,1.0,0.2985,134,27
1,1,8,0,5,1,3,0.4848,0.88,0.2836,220,27
1,1,9,0,5,1,3,0.4848,0.88,0.2836,107,27
1,1,10,0,5,1,3,0.4697,1.0,0.1642,126,27
1,1,11,0,5,1,2,0.4697,0.94,0.1343,105,27
1,1,12,0,5,1,2,0.4848,0.88,0.1642,180,27
1,1,13,0,5,1,1,0.4848,0.59,0.4627,201,27
1,1,14,0,5,1,1,0.4848,0.55,0.5522,176,27
1,1,15,0,5,1,1,0.4697,0.51,0.3284,197,27
1,1,16,0,5,1,1,0.4394,0.51,0.5522,267,27
1,1,17,0,5,1,1,0.4242,0.5,0.5821,422,27
1,1,18,0,5,1,1,0.4091,0.5,0.4925,383,27
1,1,19,0,5,1,1,0.3333,0.5,0.3881,251,27
1,1,20,0,5,1,1,0.303,0.53,0.3582,159,27
1,1,21,0,5,1,1,0.2879,0.53,0.5224,135,27
1,1,22,0,5,1,1,0.303,0.49,0.3881,119,27
1,1,23,0,5,1,1,0.2879,0.49,0.4179,86,27
1,1,0,0,6,0,1,0.2879,0.52,0.2836,69,28
1,1,1,0,6,0,1,0.303,0.52,0.1642,58,28
1,1,2,0,6,0,1,0.303,0.6,0.0,41,28
1,1,3,0,6,0,1,0.2879,0.6,0.0896,17,28
1,1,4,0,6,0,1,0.2576,0.6,0.1642,8,28
1,1,5,0,6,0,1,0.2576,0.75,0.0896,10,28
1,1,6,0,6,0,1,0.2879,0.7,0.0,15,28
1,1,7,0,6,0,1,0.2727,0.75,0.0,31,28
1,1,8,0,6,0,1,0.2273,0.8,0.0896,91,28
1,1,9,0,6,0,1,0.2727,0.8,0.0,158,28
1,1,10,0,6,0,1,0.2727,0.7,0.1343,191,28
1,1,11,0,6,0,1,0.303,0.56,0.1343,296,28
1,1,12,0,6,0,1,0.2879,0.61,0.2836,314,28
1,1,13,0,6,0,1,0.3182,0.57,0.2537,373,28
1,1,14,0,6,0,1,0.3939,0.5,0.3881,362,28
1,1,15,0,6,0,1,0.4091,0.47,0.3284,410,28
1,1,16,0,6,0,1,0.4242,0.44,0.3582,407,28
1,1,17,0,6,0,1,0.4242,0.44,0.3881,290,28
1,1,18,0,6,0,1,0.4242,0.41,0.2239,241,28
1,1,19,0,6,0,2,0.4242,0.41,0.5522,206,28
1,1,20,0,6,0,1,0.4091,0.35,0.3881,120,28
1,1,21,0,6,0,1,0.3333,0.29,0.3582,127,28
1,1,22,0,6,0,1,0.3333,0.34,0.194,103,28
1,1,23,0,6,0,1,0.3182,0.31,0.194,85,28
1,1,0,0,0,0,1,0.2879,0.33,0.2239,96,29
1,1,1,0,0,0,1,0.2727,0.28,0.3582,73,29
1,1,2,0,0,0,1,0.2576,0.26,0.3284,51,29
1,1,3,0,0,0,1,0.2576,0.28,0.194,21,29
1,1,4,0,0,0,1,0.2576,0.3,0.0,5,29
1,1,5,0,0,0,1,0.2121,0.51,0.1343,7,29
1,1,6,0,0,0,1,0.2273,0.4,0.1045,5,29
1,1,7,0,0,0,1,0.2121,0.37,0.1343,12,29
1,1,8,0,0,0,1,0.197,0.4,0.1343,70,29
1,1,9,0,0,0,1,0.197,0.43,0.1343,111,29
1,1,10,0,0,0,1,0.2424,0.35,0.1343,191,29
1,1,11,0,0,0,1,0.2727,0.28,0.2239,255,29
1,1,12,0,0,0,1,0.303,0.26,0.2239,288,29
1,1,13,0,0,0,1,0.303,0.26,0.2239,316,29
1,1,14,0,0,0,1,0.303,0.26,0.2537,280,29
1,1,15,0,0,0,1,0.3333,0.25,0.2836,310,29
1,1,16,0,0,0,1,0.3333,0.21,0.4179,322,29
1,1,17,0,0,0,1,0.3333,0.21,0.4179,234,29
1,1,18,0,0,0,1,0.303,0.23,0.3582,168,29
1,1,19,0,0,0,1,0.303,0.29,0.2537,159,29
1,1,20,0,0,0,1,0.2879,0.39,0.2239,111,29
1,1,21,0,0,0,1,0.2879,0.33,0.2836,69,29
1,1,22,0,0,0,1,0.2879,0.26,0.3881,64,29
1,1,23,0,0,0,1,0.2727,0.33,0.3284,25,29
1,1,0,0,1,1,2,0.2879,0.26,0.4179,10,30
1,1,1,0,1,1,1,0.2273,0.6,0.3582,9,30
1,1,2,0,1,1,1,0.2121,0.48,0.3582,7,30
1,1,3,0,1,1,1,0.2273,0.48,0.194,4,30
1,1,4,0,1,1,1,0.2121,0.51,0.1343,5,30
1,1,5,0,1,1,1,0.2121,0.51,0.1343,26,30
1,1,6,0,1,1,1,0.2121,0.44,0.2537,80,30
1,1,7,0,1,1,1,0.2121,0.44,0.2836,225,30
1,1,8,0,1,1,1,0.197,0.47,0.2239,493,30
1,1,9,0,1,1,1,0.197,0.47,0.2239,198,30
1,1,10,0,1,1,1,0.2121,0.41,0.2836,85,30
1,1,11,0,1,1,1,0.2576,0.38,0.0,99,30
1,1,12,0,1,1,1,0.2273,0.35,0.3881,134,30
1,1,13,0,1,1,1,0.2879,0.31,0.194,132,30
1,1,14,0,1,1,1,0.3333,0.24,0.1343,115,30
1,1,15,0,1,1,1,0.3182,0.24,0.194,138,30
1,1,16,0,1,1,1,0.3333,0.25,0.194,221,30
1,1,17,0,1,1,1,0.3485,0.21,0.194,438,30
1,1,18,0,1,1,1,0.3333,0.23,0.1642,410,30
1,1,19,0,1,1,1,0.3182,0.45,0.1045,306,30
1,1,20,0,1,1,1,0.303,0.39,0.1642,181,30
1,1,21,0,1,1,1,0.303,0.42,0.1642,162,30
1,1,22,0,1,1,1,0.2727,0.48,0.2239,94,30
1,1,23,0,1,1,1,0.2576,0.6,0.194,52,30
1,1,0,0,2,1,1,0.2727,0.52,0.2537,15,31
1,1,1,0,2,1,1,0.2727,0.42,0.2985,8,31
1,1,2,0,2,1,1,0.2879,0.42,0.2239,2,31
1,1,3,0,2,1,1,0.2879,0.45,0.2239,2,31
1,1,4,0,2,1,1,0.2879,0.49,0.194,1,31
1,1,5,0,2,1,1,0.2879,0.49,0.194,22,31
1,1,6,0,2,1,1,0.2727,0.52,0.1642,104,31
1,1,7,0,2,1,1,0.2576,0.6,0.194,279,31
1,1,8,0,2,1,1,0.2727,0.6,0.1045,512,31
1,1,9,0,2,1,1,0.2879,0.52,0.194,261,31
1,1,10,0,2,1,2,0.3182,0.57,0.194,144,31
1,1,11,0,2,1,1,0.4091,0.37,0.2836,139,31
1,1,12,0,2,1,1,0.4091,0.43,0.2985,194,31
1,1,13,0,2,1,1,0.4545,0.36,0.2239,198,31
1,1,14,0,2,1,1,0.4848,0.29,0.3284,160,31
1,1,15,0,2,1,1,0.5152,0.26,0.4478,177,31
1,1,16,0,2,1,1,0.5152,0.26,0.4478,307,31
1,1,17,0,2,1,1,0.5152,0.26,0.4179,559,31
1,1,18,0,2,1,1,0.5152,0.24,0.3582,502,31
1,1,19,0,2,1,1,0.4848,0.29,0.2836,328,31
1,1,20,0,2,1,1,0.4091,0.58,0.1045,238,31
1,1,21,0,2,1,1,0.4545,0.33,0.2985,165,31
1,1,22,0,2,1,1,0.4394,0.35,0.2985,129,31
1,1,23,0,2,1,1,0.4394,0.38,0.2537,63,31
1,2,0,0,3,1,1,0.4394,0.38,0.2836,31,01
1,2,1,0,3,1,1,0.4394,0.41,0.2836,4,01
1,2,2,0,3,1,1,0.4394,0.44,0.2836,7,01
1,2,3,0,3,1,1,0.4394,0.44,0.194,3,01
1,2,4,0,3,1,1,0.4091,0.5,0.1642,1,01
1,2,5,0,3,1,1,0.4091,0.5,0.1642,18,01
1,2,6,0,3,1,3,0.4091,0.54,0.1642,67,01
1,2,7,0,3,1,3,0.3939,0.62,0.0896,208,01
1,2,8,0,3,1,3,0.3636,0.73,0.1045,520,01
1,2,9,0,3,1,2,0.3485,0.71,0.194,276,01
1,2,10,0,3,1,1,0.4091,0.62,0.1343,133,01
1,2,11,0,3,1,1,0.4091,0.58,0.1642,143,01
1,2,12,0,3,1,1,0.4394,0.54,0.1045,179,01
1,2,13,0,3,1,1,0.4545,0.47,0.2239,186,01
1,2,14,0,3,1,1,0.6212,0.33,0.2239,192,01
1,2,15,0,3,1,1,0.6212,0.35,0.2836,194,01
1,2,16,0,3,1,1,0.6212,0.4,0.2239,283,01
1,2,17,0,3,1,1,0.5455,0.43,0.194,539,01
1,2,18,0,3,1,1,0.5303,0.46,0.1642,526,01
1,2,19,0,3,1,1,0.5152,0.52,0.2836,335,01
1,2,20,0,3,1,1,0.5,0.52,0.1642,264,01
1,2,21,0,3,1,1,0.5,0.52,0.1642,233,01
1,2,22,0,3,1,1,0.4848,0.55,0.194,140,01
1,2,23,0,3,1,1,0.4545,0.63,0.0896,97,01
1,2,0,0,4,1,1,0.4545,0.59,0.1343,31,02
1,2,1,0,4,1,2,0.4545,0.55,0.0,17,02
1,2,2,0,4,1,2,0.4242,0.67,0.1343,9,02
1,2,3,0,4,1,2,0.4242,0.67,0.1343,2,02
1,2,4,0,4,1,3,0.4091,0.82,0.0896,1,02
1,2,5,0,4,1,3,0.4091,0.82,0.0,19,02
1,2,6,0,4,1,3,0.3788,0.9,0.0,74,02
1,2,7,0,4,1,3,0.3788,0.93,0.0,205,02
1,2,8,0,4,1,3,0.4091,0.87,0.0,445,02
1,2,9,0,4,1,3,0.3939,0.87,0.0,228,02
1,2,10,0,4,1,3,0.4242,0.77,0.1045,78,02
1,2,11,0,4,1,3,0.4091,0.82,0.2537,105,02
1,2,12,0,4,1,1,0.4242,0.82,0.0,148,02
1,2,13,0,4,1,2,0.4242,0.77,0.0,137,02
1,2,14,0,4,1,1,0.4091,0.76,0.1045,141,02
1,2,15,0,4,1,1,0.4545,0.67,0.1642,174,02
1,2,16,0,4,1,1,0.4545,0.55,0.2836,229,02
1,2,17,0,4,1,1,0.4242,0.54,0.4925,450,02
1,2,18,0,4,1,1,0.4091,0.43,0.4627,410,02
1,2,19,0,4,1,1,0.3939,0.43,0.5224,327,02
1,2,20,0,4,1,1,0.3182,0.46,0.5224,213,02
1,2,21,0,4,1,1,0.303,0.46,0.4179,148,02
1,2,22,0,4,1,1,0.2879,0.49,0.4179,109,02
1,2,23,0,4,1,1,0.303,0.49,0.2537,61,02
1,2,0,0,5,1,1,0.2879,0.53,0.3881,38,03
1,2,1,0,5,1,1,0.2727,0.56,0.3284,22,03
1,2,2,0,5,1,1,0.2879,0.52,0.2239,6,03
1,2,3,0,5,1,1,0.2576,0.56,0.2985,4,03
1,2,4,0,5,1,1,0.2576,0.6,0.2239,2,03
1,2,5,0,5,1,1,0.2576,0.6,0.2239,17,03
1,2,6,0,5,1,1,0.2424,0.65,0.1642,88,03
1,2,7,0,5,1,1,0.2273,0.65,0.2239,226,03
1,2,8,0,5,1,1,0.2273,0.65,0.2239,441,03
1,2,9,0,5,1,1,0.2273,0.65,0.194,270,03
1,2,10,0,5,1,1,0.2576,0.56,0.2836,129,03
1,2,11,0,5,1,1,0.303,0.53,0.2985,164,03
1,2,12,0,5,1,1,0.3333,0.46,0.1343,216,03
1,2,13,0,5,1,1,0.3636,0.46,0.0,198,03
1,2,14,0,5,1,1,0.3485,0.46,0.2239,170,03
1,2,15,0,5,1,1,0.3939,0.4,0.0,216,03
1,2,16,0,5,1,1,0.4091,0.37,0.1045,311,03
1,2,17,0,5,1,1,0.4091,0.37,0.0896,488,03
1,2,18,0,5,1,1,0.3939,0.4,0.1343,385,03
1,2,19,0,5,1,1,0.3485,0.49,0.1045,267,03
1,2,20,0,5,1,1,0.3485,0.49,0.1045,163,03
1,2,21,0,5,1,1,0.3485,0.49,0.1045,134,03
1,2,22,0,5,1,1,0.3485,0.49,0.1045,119,03
1,2,23,0,5,1,1,0.2727,0.7,0.1045,77,03
1,2,0,0,6,0,1,0.2727,0.7,0.1045,86,04
1,2,1,0,6,0,1,0.2727,0.7,0.1045,43,04
1,2,2,0,6,0,1,0.2576,0.7,0.0896,44,04
1,2,3,0,6,0,1,0.2879,0.75,0.0,18,04
1,2,4,0,6,0,1,0.2576,0.81,0.0896,6,04
1,2,5,0,6,0,1,0.2576,0.81,0.0896,4,04
1,2,6,0,6,0,1,0.2273,0.87,0.1343,5,04
1,2,7,0,6,0,2,0.2424,0.87,0.1343,28,04
1,2,8,0,6,0,1,0.2879,0.87,0.0,90,04
1,2,9,0,6,0,1,0.2424,0.81,0.1343,157,04
1,2,10,0,6,0,1,0.2576,0.87,0.1045,224,04
1,2,11,0,6,0,1,0.3333,0.7,0.0,270,04
1,2,12,0,6,0,2,0.3182,0.7,0.0896,300,04
1,2,13,0,6,0,2,0.2879,0.7,0.194,302,04
1,2,14,0,6,0,2,0.303,0.66,0.2239,276,04
1,2,15,0,6,0,2,0.303,0.66,0.2239,305,04
1,2,16,0,6,0,2,0.3333,0.61,0.1642,143,04
1,2,17,0,6,0,3,0.2879,0.7,0.194,67,04
1,2,18,0,6,0,3,0.2727,0.75,0.1642,64,04
1,2,19,0,6,0,3,0.2727,0.87,0.1343,80,04
1,2,20,0,6,0,3,0.2273,0.93,0.194,77,04
1,2,21,0,6,0,3,0.2424,0.93,0.1343,78,04
1,2,22,0,6,0,2,0.2576,0.87,0.0896,95,04
1,2,23,0,6,0,2,0.2424,0.87,0.1343,70,04
1,2,0,0,0,0,2,0.2424,0.87,0.1343,61,05
1,2,1,0,0,0,2,0.2576,0.93,0.1045,51,05
1,2,2,0,0,0,2,0.2576,0.93,0.1045,63,05
1,2,3,0,0,0,3,0.2576,0.87,0.0896,17,05
1,2,4,0,0,0,2,0.2424,0.87,0.1343,9,05
1,2,5,0,0,0,3,0.2576,0.81,0.194,4,05
1,2,6,0,0,0,2,0.2424,0.7,0.2537,4,05
1,2,7,0,0,0,2,0.2424,0.75,0.1642,16,05
1,2,8,0,0,0,2,0.2424,0.75,0.1642,62,05
1,2,9,0,0,0,2,0.2273,0.7,0.2239,92,05
1,2,10,0,0,0,2,0.2424,0.65,0.2836,148,05
1,2,11,0,0,0,2,0.2576,0.7,0.194,182,05
1,2,12,0,0,0,2,0.2576,0.65,0.194,248,05
1,2,13,0,0,0,2,0.2727,0.61,0.1642,274,05
1,2,14,0,0,0,1,0.303,0.61,0.1642,243,05
1,2,15,0,0,0,2,0.2879,0.56,0.2537,272,05
1,2,16,0,0,0,1,0.2879,0.56,0.2239,296,05
1,2,17,0,0,0,1,0.3182,0.53,0.1642,306,05
1,2,18,0,0,0,1,0.2879,0.52,0.2537,181,05
1,2,19,0,0,0,1,0.2879,0.52,0.2239,69,05
1,2,20,0,0,0,1,0.2727,0.56,0.194,50,05
1,2,21,0,0,0,1,0.2879,0.56,0.1045,66,05
1,2,22,0,0,0,1,0.2727,0.6,0.1045,191,05
1,2,23,0,0,0,1,0.2424,0.7,0.1343,42,05
1,2,0,0,1,1,1,0.2424,0.65,0.1343,21,06
1,2,1,0,1,1,1,0.2576,0.75,0.0896,6,06
1,2,2,0,1,1,1,0.2727,0.75,0.0,3,06
1,2,4,0,1,1,1,0.2121,0.8,0.1045,2,06
1,2,5,0,1,1,1,0.2121,0.8,0.1045,17,06
1,2,6,0,1,1,1,0.1818,0.86,0.1045,72,06
1,2,7,0,1,1,1,0.1818,0.86,0.1045,234,06
1,2,8,0,1,1,1,0.1818,0.86,0.1343,444,06
1,2,9,0,1,1,1,0.2121,0.8,0.1045,277,06
1,2,10,0,1,1,1,0.2424,0.75,0.1045,116,06
1,2,11,0,1,1,1,0.2727,0.7,0.1343,116,06
1,2,12,0,1,1,1,0.3182,0.61,0.1642,150,06
1,2,13,0,1,1,1,0.3939,0.4,0.2239,141,06
1,2,14,0,1,1,1,0.4091,0.35,0.1642,140,06
1,2,15,0,1,1,1,0.4242,0.32,0.2836,171,06
1,2,16,0,1,1,1,0.4091,0.43,0.2537,228,06
1,2,17,0,1,1,1,0.4091,0.43,0.2537,430,06
1,2,18,0,1,1,1,0.3939,0.43,0.2239,437,06
1,2,19,0,1,1,1,0.3333,0.43,0.2537,291,06
1,2,20,0,1,1,1,0.3333,0.46,0.1642,201,06
1,2,21,0,1,1,1,0.3182,0.57,0.1642,154,06
1,2,22,0,1,1,1,0.303,0.65,0.1343,87,06
1,2,23,0,1,1,1,0.303,0.65,0.1343,46,06
1,2,0,0,2,1,1,0.2879,0.7,0.194,23,07
1,2,1,0,2,1,1,0.2879,0.61,0.1343,14,07
1,2,2,0,2,1,1,0.3333,0.61,0.0,4,07
1,2,3,0,2,1,2,0.3333,0.7,0.0,2,07
1,2,4,0,2,1,2,0.3333,0.7,0.0,3,07
1,2,5,0,2,1,1,0.3333,0.49,0.0896,15,07
1,2,6,0,2,1,1,0.303,0.45,0.2985,100,07
1,2,7,0,2,1,1,0.3485,0.45,0.0,299,07
1,2,8,0,2,1,1,0.3182,0.49,0.0,529,07
1,2,9,0,2,1,1,0.3333,0.49,0.0,289,07
1,2,10,0,2,1,1,0.3333,0.46,0.1642,116,07
1,2,11,0,2,1,1,0.3485,0.46,0.194,129,07
1,2,12,0,2,1,1,0.4091,0.4,0.3284,172,07
1,2,13,0,2,1,1,0.4394,0.38,0.2537,184,07
1,2,14,0,2,1,1,0.4394,0.38,0.2537,138,07
1,2,15,0,2,1,1,0.4394,0.38,0.194,146,07
1,2,16,0,2,1,1,0.4394,0.35,0.2537,276,07
1,2,17,0,2,1,1,0.4394,0.35,0.194,509,07
1,2,18,0,2,1,1,0.4242,0.38,0.194,518,07
1,2,19,0,2,1,1,0.3939,0.43,0.2239,338,07
1,2,20,0,2,1,1,0.3485,0.5,0.1343,212,07
1,2,21,0,2,1,1,0.3485,0.61,0.1045,190,07
1,2,22,0,2,1,1,0.3182,0.57,0.194,118,07
1,2,23,0,2,1,1,0.3333,0.57,0.1343,51,07
1,2,0,0,3,1,1,0.2879,0.56,0.2239,23,08
1,2,1,0,3,1,1,0.2727,0.61,0.1642,10,08
1,2,2,0,3,1,1,0.303,0.65,0.0,1,08
1,2,3,0,3,1,1,0.303,0.65,0.0,1,08
1,2,4,0,3,1,1,0.2576,0.7,0.0896,1,08
1,2,5,0,3,1,1,0.2576,0.7,0.0896,20,08
1,2,6,0,3,1,2,0.2879,0.7,0.0,98,08
1,2,7,0,3,1,2,0.2576,0.7,0.1045,281,08
1,2,8,0,3,1,2,0.2273,0.7,0.2239,508,08
1,2,9,0,3,1,2,0.2576,0.7,0.1642,253,08
1,2,10,0,3,1,2,0.2576,0.7,0.2239,108,08
1,2,11,0,3,1,2,0.2576,0.65,0.2239,102,08
1,2,12,0,3,1,2,0.2576,0.65,0.2836,138,08
1,2,13,0,3,1,2,0.2879,0.61,0.1045,126,08
1,2,14,0,3,1,2,0.303,0.56,0.1642,108,08
1,2,15,0,3,1,3,0.3182,0.61,0.1045,54,08
1,2,16,0,3,1,3,0.2727,0.81,0.1045,75,08
1,2,17,0,3,1,3,0.2576,0.87,0.1045,155,08
1,2,18,0,3,1,3,0.2576,0.87,0.1045,167,08
1,2,19,0,3,1,3,0.2576,0.87,0.1045,161,08
1,2,20,0,3,1,3,0.2424,0.87,0.1343,125,08
1,2,21,0,3,1,3,0.2273,0.87,0.194,129,08
1,2,22,0,3,1,2,0.2424,0.87,0.1343,98,08
1,2,23,0,3,1,2,0.2424,0.87,0.1642,60,08
1,2,0,0,4,1,2,0.2424,0.87,0.1642,26,09
1,2,1,0,4,1,2,0.2424,0.87,0.1343,12,09
1,2,2,0,4,1,1,0.2273,0.8,0.1343,2,09
1,2,3,0,4,1,1,0.2121,0.8,0.2836,4,09
1,2,4,0,4,1,2,0.197,0.75,0.4478,1,09
1,2,5,0,4,1,1,0.1818,0.75,0.2836,18,09
1,2,6,0,4,1,1,0.1818,0.75,0.2836,76,09
1,2,7,0,4,1,1,0.197,0.69,0.2537,267,09
